"id","titulo","artista","estrofa","estilo","ave_sentiment","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","fiesta"
"id_1256","Todo ya cambió","Kevin Kaarl","Fue un desperdicio y nada mas
Quiero encontrar
Aquél lugar
Donde todos los frutos van a parar
No
No, No
No","pop",0,0,0,0,0,0,1,0,0,"No"
"id_1262","Yo Sabía","Rauw Alejandro","Ya-Ya no miro cuánto cuesta
Lo' parties a 50 y la fila 'tá reventá', eh
Como el 23 en lo' 90
Una estrella se detecta, cambiaron las apuestas, eh (Ey)
Yo sabía que mi momento iba a llegar (Iba a llegar)
Yo sabía que mi momento iba a llegar (Que iba a llegar)
Mi sexto sentido detecta a to' esto' feka'
Por eso aquí no están, eh","rap",-0.868243142124459,1,5,0,0,1,0,0,1,"Si"
"id_1264","Siete Crisantemos","Joaqun Sabina","En tiempos tan oscuros nacen falsos profetas
Y muchas golondrinas huyen de la ciudad
El asesino sabe más de amor que el poeta
Y el cielo cada vez está más lejos del mar
Lo bueno de los años es que curan heridas
Lo malo de los besos es que crean adicción;
Ayer quiso matarme la mujer de mi vida
Apretaba el gatillo cuando se despertó","pop",-0.223262522260575,2,1,2,2,2,2,2,1,"No"
"id_1267","Vasos Vacíos","Los Fabulosos Cadillacs","Siempre habrá vasos vacíos, oh
Con agua de la ciudad
La nuestra es agua de río
Mezclada con mar, oh yeah
Levanta los brazos mujer
Y ponte esta noche a bailar
Que la nuestra es agua de río
Mezclada con mar, oh yeah","pop",-0.152498570332605,0,0,0,0,0,0,0,0,"Si"
"id_1269","Intro","Kaydy Cain","Su madre es la calle, qué mono 
Shout out pa' los kilos que llegan en barco
Para los ladrones, también pa' los narcos
Pa' mi primo Marcos, 
Mi puta es tu puta, pide y te la paso
Fuma de mi porro y bebe de mi vaso
Si tú metes mano, yo meto tol' brazo
Sigue hablando mierda y te ganas un balazo en","rap",-1.51185789203691,3,2,3,0,1,1,0,1,"Si"
"id_1271","Duele","Reik","He tratado de no llorar (No, no)
He tratado de reír
Y tu recuerdo me hace mal (Ah-ah)
¿Por qué me quieres destruir?
Dime qué nos pasó
¿Por qué tú eres así?
Si nuestro amor se acabó
Me lo tenías que decir","pop",-0.232454214152165,1,0,1,1,1,2,0,0,"No"
"id_1276","Tenía Que Llegar","Kenia OS","Ay, tenía que llegar
Ay, me querías dañar
Déjame decirte que conmigo
No te va a funcionar
Ay, tenía que llegar
Ay, me querías dañar
Déjame decirte que conmigo","pop",0,0,2,4,4,0,4,0,0,"No"
"id_1278","Dulce","Francisca Valenzuela","Dejó gusto amargo en tí
Voy a tener que
Colgar un cartel
Que le advierta a cualquier
Que se acerque
Yo no soy","pop",-0.625543242171224,0,0,0,0,1,0,1,1,"No"
"id_1280","La Costa Del Silencio","Mgo de Oz","Ven, quiero oír tu voz
Y, si aún nos queda amor
Impidamos que esto muera
Ven, pues en tu interior
Está la solución
De salvar lo bello que queda","rock",0.928476690885259,0,0,1,0,1,0,0,1,"No"
"id_1283","De Rodillas","Reik","Dame esta noche tu mano
No quiero pasar un día sin ti
Quiero que sea en tus brazos
Donde vea llegar mis días al fin
¿Quisieras casarte conmigo?
Hey","pop",0.20625004608755,0,1,0,0,0,0,0,0,"No"
"id_1285","Orgullo","Justin Quiles","Me está matando el orgullo
Cuando más quiero estar al lado tuyo
De solo verte concluyo
Que tú eres para mí
Y yo soy para ti","pop",0.11766968108291,0,0,0,0,1,0,0,0,"No"
"id_1286","Será mi castigo","Los Tigres Del Norte","Ahora que te encuentro perdón yo te pido
De mi triste vida llego su final
Solo se de decirte que no los olvido
Pero ya es muy tarde para remediar
Yo no te crei pues celoso yo estaba
Te dije mil cosas que no he de olvidar
Ahora me arrepiento por que es a otro hombre
Al que hoy mi hijo le dice papá","pop",0.500125,3,0,2,2,1,3,0,1,"No"
"id_1287","A mover la colita","La Sonora Dinamita","¿Y uste' qué espera para moverla?
¿No ve que el ritmo es general?
Mover la colita está de moda
Mover la colita es popular
Izquierda, derecha
Izquierda, derecha, síguele","pop",-0.311730322295379,0,0,0,0,0,0,0,1,"No"
"id_1288","Islamabad","Los Planetas","Tus atentados son de falsa bandera
Atacas a los tuyos por dinero
Que te llevas a paraísos fiscales
Dinero con sangre
De tus hermanos a los que traicionaste","rock",0,3,2,1,1,2,1,2,2,"No"
"id_1293","Igual que ayer","RKM & Ken-Y","Me dijeron que te vieron por ahí
Que te encuentras muy bien y no piensas en mí
Sin embargo, yo no puedo dejar de extrañarte
Y te tengo que decir
(¡RKM & Ken-Y!)","pop",0.174077655955698,0,1,0,0,1,3,2,0,"Si"
"id_1295","Elizabeth","Lasser","Eterna hegemonía en sus besos
Me queman sus manías, pero no lo confieso
No llamo si estoy fuera, ni te aviso cuando vuelvo
Alejado de obviedades y complejos
Les miro a los ojos, pero nunca empatizo
Advierten del veneno sus colores llamativos
Siempre me ha mola'o jugar con el peligro
Las balas perdidas también tienen destino","rap",2.07127462482129,2,2,1,4,1,2,1,0,"No"
"id_1298","Ciencia ficción","Leiva","Pero que cool estás hoy
Has venido tan radiante
Qué difícil me lo pones
Dices cosas tan brillantes
Yo te miro destrozado
Esquivando tus colgantes
Al hablar","pop",-0.384900179459751,0,1,0,0,1,1,0,0,"No"
"id_1301","NO TE ATIENDE","Ele A El Dominio","Ya yo soy un hombre, él un ignorante
Dile que soy tu hombre, aunque sea tu amante
De espalda a la gente siempre nos comemos
No andes dando mente cuando nos perdemos
Tú dime la fecha que yo saco el tiempo
Cupido te flecha, dale tiempo al tiempo
Puede que un día de estos lo desaparezca
Y que sea yo el que en tu cama amanece","rap",-0.246182981958665,1,4,2,0,1,0,0,1,"No"
"id_1302","Egohisteria","Enjambre","Yo quй mбs quisiera
Que a los demбs vieras
Al beneficiarte de sus penas
Todos en miseria
Y tъ en egohisteria
Tъ feliz y ellos en cadenas","pop",-0.192450089729875,1,1,1,1,1,1,0,1,"No"
"id_1303","TODO LLEGARÁ","Manu Chao","Y dice:
Todo llegará ! (x8)
Canta, vecino!
Tantos bares en el mundo
Cuántos vasos por caer
Todo el mundo sin saber
La que algún día va a caer","pop",0,0,2,0,0,0,2,0,1,"No"
"id_1304","No me enseñaste","Thala","Llama no importa la hora que yo estoy aquí
Entre las cuatro paredes de mi habitación
Y es importante al menos decirte
Que esto de tu ausencia duele, y no sabes cuanto
Ven aparece tan sólo comunícate
Que cada hora es un golpe de desolación
Es demasiado aburrido no estar a tu lado","pop",-0.851635496481872,1,0,0,2,0,2,1,1,"No"
"id_1306","No Me Busques","Jory Boy","Si en verdad tú no me quiere’
Ya tú no me busque’
No me llame’
No me juzgue’
Si en verdad tú no me quiere’
Ya tú no me busque’
No me llame’
No me juzgue’","rap",0,0,0,0,0,0,0,0,2,"No"
"id_1312","YUNG FVTVRE XXXXXXX HONEST POOR REMIX XXXXXXXX","Yung Beef","(Yeah)
That's what I do
That's what I do, ey
Yeah, Yung Beef, baby, ah
Si os soy sincero, mamá
Just be honest
Ah
PXXR GVNG, bitch","rap",0.384900179459751,0,1,0,0,1,0,1,1,"No"
"id_1324","Jauma Remix","Yung Beef","I'm ready rob por la howma (Howma)
Smoking kush con los khawas (Khawa)
Si vienen los monos grita agua (Gua-gua)
Si son los enemies les damos drama (drama)
Steve Lean, I'm ready rob por la howma (Howma)
KEFTV VXYZ, smoking kush con los khawas (Khawa)
Flush Gang, si vienen los monos grita agua (Flush Gang)
Si son los enemies les damos drama (Flush Gang)","rap",-0.496138938356834,0,0,0,0,0,0,0,0,"No"
"id_1326","No Sé","Beny Jr","Y que me conoce, no lo sé (Yah)
Su forma de cómo camina me tiene ya loco, pensándote
Ella ni siquiera mira cuando me pasea por el frente (La-La-La-La, la-la-la-la)
Ella viste como diva, perfume de coco, de la Dolce
Y dice que conmigo se tira, y que me conoce, no lo sé (Uh-oh-oh)
Su forma de cómo camina me tiene ya loco, pensándote (Uh-oh-oh)
Ella ni siquiera mira cuando me pasea por el frente (Uh-oh-oh)
Ella viste como diva, perfume de coco, de la Dolce (Uh-oh-oh)","rap",0.398014876083996,2,0,2,2,0,3,2,0,"No"
"id_1328","Los Funkcionarios","SFDK","¿Cómo te has quedao?
No trata a la mujer de tonta ¡Atontao!
¿Cómo te has quedao?
No trata a la mujer de tonta ¡Atontao!
¿Cómo te has quedao?
No trata a la mujer de tonta ¡Atontao!
¿Cómo te has quedao?
No trata a la mujer de tonta ¡Atontao!","rap",-0.805263543145932,0,0,0,0,0,0,0,0,"No"
"id_1336","Puta y Glope","Luar La L","Puta' y glope', puta' y glope' (Puta' y glope'; por to' el bloque)
No quedamo' con tu bloque, pa' kikear tenemo' un bote (¿Qué?)
Mi' trama' dentro de un pote  (Par de 512, 602)
Palo' y corta' con chipote, chipote-pote (¡Prrr!, Prrr)
Puta' y glope', puta' y glope' (Par de puta')
De cuarenta son la' OP. (Joseé treinta de cuarenta)
Cirujano que te corte, palo' y corta' con chipote (Lo' tenemo' incrusta'o)
No' robamo' ese culote, culote-lote (La L)","rap",-0.112508790092602,7,2,7,1,1,1,1,0,"No"
"id_1341","Suceden","Marc Anthony","Suceden, cosas importantes
Cada vez que te abrazo
Mi vida prendida de gozo
Se desgrana en tus manos
Un dulce sabor a carino
Va creciendo en mi boca
Y presiento que voy a morirme
Como lo he deseado","rock",1.2977713690461,0,2,1,0,3,1,2,3,"No"
"id_1342","Seguiré Subiendo","J Balvin","Y yo quiero subir
Y seguiré subiendo
Yo quiero ser la voz del pueblo
Y esto es para ti
A que le estas teniendo
Dale pa' lante
Sigue creciendo","pop",0,0,0,0,0,0,0,0,0,"No"
"id_1352","Un Get","Ozuna","Vamos a hacer un party en casa (Party en casa)
Tú y yo, te quiero dar hasta en la terraza (Hasta en la terraza)
Quiero un sateo pero que sea de raza
Que te lleve a la luna sin ir a la NASA, baby (Yeh-eh-eh)
Vamos a hacer un party en casa (Party en casa)
Tú y yo, te quiero dar hasta en la terraza (Woh-oh-oh)
Tú me encanta' desde que te vi (Eh-eh)
Tú sabe' que to' eso es mío desde que te di, ba-baby","rap",0,0,0,0,0,0,0,0,0,"Si"
"id_1355","Tu Refugio","Pablo Alborn","Dejas que me enfade como un niño
Sabes que no voy a irme, sólo soy feliz contigo
Tú tienes lo tuyo, sé que escondes tus manías
Me gusta cuando bailas sin saber que alguien te mira
Pones 5 veces las alarmas
Y vuelves a dormirte, no te importa si te llaman
Dejas el café a medias, y siempre lo termino
Y cuando dejas un recado, yo siempre me olvido","pop",0.363803437554499,1,2,0,1,1,0,0,2,"Si"
"id_1357","Desde Cuándo","Cartel de Santa","¿Desde cuándo la vida me andan quitando?
Yo cantando por donde ando, matándolos como Rambo
Tu cagándote pa' dentro, viviendo de puros cuentos
Yo llenando los conciertos, juntando los de a quinientos
Y lo que es nomás, al chile nomás lo que es
Sin hablar de más y sin elevar los pies","rap",0,0,0,0,0,0,0,0,0,"No"
"id_1358","Recuerdos","Juhn","Entre sábanas mojadas, bebé, yo te hago mía
Y pa' que yo te la coma me buscas todavía
Y me niegas (Wuh), porque no me tienes cuando quieras (Wuh)
Porque tu no eres mi única opción
Tengo un millón
Y aunque tu tenga' otro, siempre vuelves","pop",-0.294883912309794,0,0,0,1,0,1,0,0,"No"
"id_136","Momentos","Julio Iglesias","Ya ves que todo pasa
Quién diría
Ya ves que poco queda por contar
Apenas los recuerdos
Momentos que no vuelven nunca más","pop",-0.208514414057075,0,0,0,0,0,1,0,1,"No"
"id_1364","Corazón Culpable","Antony Santos","Mami, aquí está tu Mayimbe otra vez
Anthony Santos
El Bachatú, El Bachatú
Pa' ti
Ay, pero qué susto
Esa negra mía suena lindo
'Tá cogío'
Cógelo ahí, cógelo Ahí cógelo ahí","pop",-2.1655145173838,1,1,1,2,0,1,1,0,"No"
"id_1367","The Cypher Effect - Mic Check","Mike Daz","Públicos, súbditos
Flow mio se mide en metro cúbico
Estoy de acuerdo, tu estilo es único
No comparo con efecto barbitúrico
Antes me paraban pa pegar y nos
Sigo teniendo chica la nariz
Antiguos enemies en el barrio
Hoy me piden firma con un Sharpie","rap",0.298142396999972,0,1,1,0,1,0,1,2,"No"
"id_1368","Coronao","Rochy RD","Yo sé que te duele verme coronao'
Porque tú no sabe' lo que yo he' pasao' (Ah)
Esto no fue fácil, esto lo he' lograo'
Mucho sacrificio esto me ha tocao' (Ah, ah, ah)
Yo sé que te duele verme coronao'
Porque tú no sabe' lo que yo he' pasao'
Esto no fue fácil, esto lo he' lograo'
Mucho sacrificio esto me ha tocao' (Oye cómo e' que dice)","rap",-0.481543412343077,2,0,2,2,0,2,2,0,"Si"
"id_1378","Desátame / Intro 4.0 Version","Mnica Naranjo","No pararé, me muero por tener algo entre tú y yo
Algo contigo, ay amor
¡Pero desátame!
¡Pero desátame!
¡Eh-eh!","rock",-0.591848636916008,0,0,1,1,1,1,0,0,"No"
"id_1385","FVCK FAME","Duki","Fuck fame, a la Lambo y al gold chain
Que ellos vivan del hate
Que yo vivo de mi music, de mi pago por lo' vivo
No de vender un papel, god damn
Ya saben bien quién es, Lost Maik, Luchito, skrt
Ay-ay-ay, ay-ay-ay","rap",-0.721687836487032,0,2,6,6,2,6,0,2,"No"
"id_1396","Gan-Ga All Star Edition","Juhn","Por eso es que yo ando con mi ganga
Al armero le compramo' lo' R y lo' AK (Shh-shh, pa)
Seteciento' en el cuello, te mueres si trata'
Aquí no hay miedo, cabrón, lo' tuyos se trancan (Wuh)
Por eso es que yo ando con mi ganga
Al armero le compramo' lo R y lo' AK (Shh-shh, pa)
Seteciento' en el cuello, te mueres si trata'
Aquí no hay miedo, cabrón, lo' tuyos se trancan (Shh-shh, pa)","rap",0.894427190999916,2,2,0,2,0,0,2,2,"No"
"id_140","Señora De Las Cuatro Décadas","Ricardo Arjona","Porque nótelo usted, al hacer el amor
Siente las mismas cosquillas
Que sintió hace mucho mas de veinte
Nótelo así de repente
Es usted amalgama perfecta
Entre experiencia y juventud","pop",1.53362316101447,1,2,0,1,3,0,2,1,"No"
"id_1405","Ojo al Cristo de Plata","Omar Rodrguez-Lpez","Libre del deseo de hacer
Dulce vientre del dolor
Consciencia al caminar
Para mendigar a dios
Hay que escapar la lesion
Donde brilla claridad sutíl","rock",1.2,0,2,1,2,2,2,1,2,"No"
"id_1408","¿Qué Hago Yo Esperando Un Puto As?","Las Pastillas del Abuelo","Habrá que encontrar un lugar para esconderse
O habrá que entrometerse un poco más
Habrá que desempolvar el disfraz de valiente y salir a tropezar
Habrá que hacer lugar en los cajones
O habremos de salir a descartar
Cualquier idea nueva que descuelgue en una tarde y que queramos probar","rb",-0.113137084989848,1,2,0,1,0,3,0,0,"No"
"id_1409","Sexy Robótica","Don Omar","Qué bien se ve esa cinturita (Nena, qué bien se ve esa cinturita)
Que por la discoteca baila (Baila, baila, baila)
Revuelta con sus amiguitas (Amiguitas, amiguitas)
Yo que me muero por tocarla
¡Mírala!","misc",-0.857492925712544,1,0,0,0,0,0,1,0,"Si"
"id_1411","Marcela","Luis Miguel","La-la-la
Cantaré tu nombre siempre así, Marcela
La-la-la
Hice ésta canción de amor por ti, Marcela
Te adoraré por siempre
Y nunca te dejaré","pop",0.566946709513841,0,2,0,0,3,2,1,2,"No"
"id_1412","Adios Reina Mia","Eskorbuto","Cuando me marche, no me olvidaré de ti
Cuando me marche, no me olvidaré de ti
Cuando me marche, reina mía, no me olvidaré de ti
No me olvidaré de ti
No me olvidaré de ti
No me olvidaré de ti
No me olvidaré de ti
No me olvidaré de ti","pop",0,0,0,0,0,0,0,0,0,"No"
"id_1415","Ojo por Ojo Diente por Diente","Gerardo Ortiz","Llevo el encargo,caso cerrado todo este tiempo
Lo e estado esperando yo soy el hijo del afectado
Yo con mi jente e venido a vengarlo
Recuerdo a mi padre,a quel hombre amable
Mi viejo querido,no quiero suplico
Empieza el dolor,de la ley del talon
Llevo el encargo,caso cerrado","pop",0.274721127897378,0,2,1,3,2,3,0,4,"No"
"id_1417","El caso de la rubia platino","Joaqun Sabina","Los besos que te dan las chicas malas
Salen más caros cuando los regalan
Y huelen a fracaso
Pero el croupier me echaba cartas buenas
Y la rubia platino era morena
Y el caso era un gran caso","pop",0.810782662811551,0,0,1,3,0,3,0,0,"No"
"id_1418","Bonus teck - Es como la cocaína Remix","Natos y Waor","Polen virgen y cartón
Risas, humo y barceló
Luces y gafas de sol
Ya voy en una nube, bro
Saca la petaca, me pico la copa
Quíta de esa roca y écha M en el cubata
Por la jeta, loca
Madrid barrio pa' tu boca","rap",-0.149071198499986,0,1,0,0,1,0,2,2,"No"
"id_1422","Insaciable Amante","Jos Jos","En tus ojos habladores
Pude ver otros amores
Mientras yo callaba
Y por tus besos sin entrega
Se me hizo el alma piedra
Mientras yo callaba","pop",0.98058067569092,1,2,0,1,0,0,0,0,"No"
"id_1425","La Mejor Parte de Mí","Juanes","Y que siempre estare cuando quieras hablar
En mi puedes confiar enteramente
Porque tu, para mi...
Eres la mejor, la mejor parte de mi
Es que tu eres ese amor, que nunca quiero verse ir
Porque tu eres la mejor, la mejor parte de mi
Es que tu eres ese amor, que es la razón de mi vivir
Tu dame hoy la mejor parte de mi(X2)","pop",1.30021006302101,0,0,0,0,2,0,0,1,"No"
"id_1426","Amor a Distancia","Frank Reyes","Me duelen ver los rayos de un sol, que hoy ha nacido
Creyendo recuerdos de tus besos amargos conmigo
Esperaba con ansiedad el día de tu llegada
Bien dice el dicho que es causa del olvido, la distancia
Fue tan evidente el cambio brusco de tu amor, me causó tanto dolor
Con toda la fuerza que te amé, con la misma fuerza te odiaré","pop",0.875,6,4,3,8,2,3,1,5,"No"
"id_143","Madre sólo hay una","Jos Jos","Mamá abráseme
Y deme un buen consejo
Mamá usted que es mujer
Dígame si la dejo
Cuando se cansa el corazón
De tanto darse
Ya no hay sentido ni razón
Para quedarse","pop",0,0,1,0,0,0,0,0,1,"No"
